"gene.id"	"Mantel_p_12"	"Mantel_p_1"	"q.FDR"	"corrs"
"4397"	"Skiv2l"	0.440559440559441	0.440559440559441	1	0.00780038595665
"4398"	"Mir6970"	0.743256743256743	0.743256743256743	1	-0.0840908546995351
"4399"	"Nelfe"	0.969030969030969	0.969030969030969	1	-0.174278905130496
"4400"	"Ehmt2"	0.291708291708292	0.291708291708292	1	0.0566830957753626
"4401"	"Neu1"	0.599400599400599	0.599400599400599	1	-0.0361114363923848
"4402"	"Hspa1b"	1	1	1	-0.173232393093097
"4403"	"Hspa1a"	1	1	1	-0.173232393093097
"4404"	"Lsm2"	0.465534465534466	0.465534465534466	1	-0.00387904790016468
"4405"	"D17H6S56E-5"	0.0839160839160839	0.0839160839160839	1	0.144271356608311
"4406"	"Vars"	0.674325674325674	0.674325674325674	1	-0.0533865386751039
"4407"	"Clic1"	0.986013986013986	0.986013986013986	1	-0.171634083521569
"4408"	"Abhd16a"	0.198801198801199	0.198801198801199	1	0.0668114370459198
"4409"	"Ly6g5b"	0.028971028971029	0.028971028971029	1	0.257552777705299
"4410"	"Csnk2b"	0.386613386613387	0.386613386613387	1	0.0235489501013852
"4411"	"Gpank1"	0.709290709290709	0.709290709290709	1	-0.0662878082734761
"4412"	"D17H6S53E"	0.011988011988012	0.011988011988012	1	0.262733483388502
"4413"	"Bag6"	0.347652347652348	0.347652347652348	1	0.0330379357036056
"4414"	"Prrc2a"	0.325674325674326	0.325674325674326	1	0.038512214205341
"4415"	"Lst1"	0.913086913086913	0.913086913086913	1	-0.120088771208303
"4416"	"Ltb"	0.556443556443556	0.556443556443556	1	-0.0234321979895047
"4417"	"Mir6973a"	1	1	1	-0.173232393093097
"4418"	"Tnf"	0.807192807192807	0.807192807192807	1	-0.100352566261606
"4419"	"Lta"	0.658341658341658	0.658341658341658	1	-0.0488607696075782
"4420"	"Nfkbil1"	0.866133866133866	0.866133866133866	1	-0.12177676931898
"4421"	"Atp6v1g2"	0.835164835164835	0.835164835164835	1	-0.1061842910775
"4422"	"Ddx39b"	0.624375624375624	0.624375624375624	1	-0.0450992475656622
"4423"	"Mir8094"	0.02997002997003	0.02997002997003	1	0.267897202346311
"4424"	"H2-D1"	0.0809190809190809	0.0809190809190809	1	0.153890558656553
"4425"	"H2-L"	0.0599400599400599	0.0599400599400599	1	0.169166547397548
"4426"	"H2-Q1"	0.100899100899101	0.100899100899101	1	0.141906397595535
"4427"	"H2-Q2"	0.138861138861139	0.138861138861139	1	0.10619536583049
"4428"	"H2-Q4"	0.554445554445554	0.554445554445554	1	-0.0248556843662039
"4429"	"H2-Q5"	0.01998001998002	0.01998001998002	1	0.247669349139811
"4430"	"H2-Q8"	0.0789210789210789	0.0789210789210789	1	0.15823195458232
"4431"	"H2-Q6"	0.0889110889110889	0.0889110889110889	1	0.15823195458232
"4432"	"H2-Q7"	0.293706293706294	0.293706293706294	1	0.0522541863460713
"4433"	"H2-Q9"	0.303696303696304	0.303696303696304	1	0.0522541863460713
"4434"	"H2-Q10"	0.381618381618382	0.381618381618382	1	0.0193168264872859
"4435"	"Pou5f1"	0.0809190809190809	0.0809190809190809	1	0.159344220529596
"4436"	"Vars2"	0.0749250749250749	0.0749250749250749	1	0.153146497011258
"4437"	"Gtf2h4"	0.123876123876124	0.123876123876124	1	0.145910505591837
"4438"	"Ier3"	0.476523476523477	0.476523476523477	1	0.0049807437485576
"4439"	"Flot1"	0.915084915084915	0.915084915084915	1	-0.134599855924007
"4440"	"Tubb5"	0.00599400599400599	0.00599400599400599	1	0.26416267716785
"4441"	"Mdc1"	0.987012987012987	0.987012987012987	1	-0.144945374743571
"4442"	"Nrm"	0.465534465534466	0.465534465534466	1	0.00568142890969592
"4443"	"Ppp1r18"	0.771228771228771	0.771228771228771	1	-0.0731575244084229
"4444"	"Dhx16"	0.331668331668332	0.331668331668332	1	0.037896638716481
"4445"	"2310061I04Rik"	0.89010989010989	0.89010989010989	1	-0.12044509822016
"4446"	"Atat1"	0.195804195804196	0.195804195804196	1	0.0855616813761051
"4447"	"Mrps18b"	0.987012987012987	0.987012987012987	1	-0.146195320191217
"4448"	"Ppp1r10"	0.673326673326673	0.673326673326673	1	-0.0601386023901329
"4449"	"Gm8801"	0.662337662337662	0.662337662337662	1	-0.0609461073128354
"4450"	"Abcf1"	0.508491508491508	0.508491508491508	1	-0.01094240960424
"4451"	"Prr3"	0.484515484515485	0.484515484515485	1	0.000581316755345963
"4452"	"Gnl1"	0.222777222777223	0.222777222777223	1	0.0881495125148475
"4453"	"A930015D03Rik"	0.892107892107892	0.892107892107892	1	-0.118007301335231
"4454"	"H2-T24"	0.292707292707293	0.292707292707293	1	0.0482275547806943
"4455"	"H2-T23"	0.165834165834166	0.165834165834166	1	0.10377367492009
"4456"	"H2-T22"	0.141858141858142	0.141858141858142	1	0.0995372358189018
"4457"	"H2-T9"	0.141858141858142	0.141858141858142	1	0.0995372358189018
"4458"	"Gm6034"	1	1	1	-0.173232393093097
"4459"	"Gm11127"	0.0529470529470529	0.0529470529470529	1	0.196231095844664
"4460"	"H2-Bl"	0.140859140859141	0.140859140859141	1	0.0867927588836609
"4461"	"C920025E04Rik"	0.36963036963037	0.36963036963037	1	0.0250560564858547
"4462"	"H2-T10"	0.407592407592408	0.407592407592408	1	0.00580803026122068
"4463"	"Gm7030"	0.0769230769230769	0.0769230769230769	1	0.148695195839893
"4464"	"Gm8909"	0.0709290709290709	0.0709290709290709	1	0.160393111015696
"4465"	"Gm6623"	0.7002997002997	0.7002997002997	1	-0.0587494221535029
"4466"	"Rpp21"	0.919080919080919	0.919080919080919	1	-0.129775898490359
"4467"	"Trim39"	0.633366633366633	0.633366633366633	1	-0.0445577359049875
"4468"	"Trim26"	0.511488511488511	0.511488511488511	1	-0.0174043152909828
"4469"	"Ppp1r11"	0.866133866133866	0.866133866133866	1	-0.112102063243031
"4470"	"Znrd1"	0.692307692307692	0.692307692307692	1	-0.0595079422002204
"4471"	"Gabbr1"	0.971028971028971	0.971028971028971	1	-0.193256522955513
"4472"	"H2-M3"	0.976023976023976	0.976023976023976	1	-0.175614858685483
"4473"	"Olfr99"	0.18981018981019	0.18981018981019	1	0.0885331601757683
"4474"	"Rn45s"	0.747252747252747	0.747252747252747	1	-0.0598969514813224
"4475"	"Crisp3"	0.291708291708292	0.291708291708292	1	0.110450183515733
"4476"	"Cenpq"	0.811188811188811	0.811188811188811	1	-0.0879171797862221
"4477"	"Mut"	0.0719280719280719	0.0719280719280719	1	0.189214951838727
"4478"	"Cd2ap"	0.805194805194805	0.805194805194805	1	-0.100299931704033
"4479"	"Tnfrsf21"	0.931068931068931	0.931068931068931	1	-0.134828362801426
"4480"	"Ankrd66"	0.503496503496504	0.503496503496504	1	-0.0157811482155073
"4481"	"Pla2g7"	0.00799200799200799	0.00799200799200799	1	0.309121702208864
"4482"	"1700071M16Rik"	0.144855144855145	0.144855144855145	1	0.107543861749238
"4483"	"Runx2"	0.676323676323676	0.676323676323676	1	-0.057056622269148
"4484"	"Supt3"	0.18981018981019	0.18981018981019	1	0.0978369875375484
"4485"	"Cdc5l"	0.678321678321678	0.678321678321678	1	-0.0612714430029998
"4486"	"B230354K17Rik"	0.537462537462537	0.537462537462537	1	-0.00813843457484348
"4487"	"Aars2"	0.916083916083916	0.916083916083916	1	-0.140723060954229
"4488"	"Nfkbie"	0.903096903096903	0.903096903096903	1	-0.134672914137627
"4489"	"Slc35b2"	0.715284715284715	0.715284715284715	1	-0.0642957068967312
"4490"	"Hsp90ab1"	0.0859140859140859	0.0859140859140859	1	0.168616962934882
"4491"	"Slc29a1"	0.303696303696304	0.303696303696304	1	0.110450183515733
"4492"	"Tmem63b"	0.0639360639360639	0.0639360639360639	1	0.242990403734613
"4493"	"Mrpl14"	0.998001998001998	0.998001998001998	1	-0.242652334791319
"4494"	"Vegfa"	0.433566433566434	0.433566433566434	1	0.0238339869691845
"4495"	"Mrps18a"	0.567432567432567	0.567432567432567	1	-0.0297413959556777
"4496"	"Mad2l1bp"	0.254745254745255	0.254745254745255	1	0.0696628736774369
"4497"	"Gtpbp2"	0.644355644355644	0.644355644355644	1	-0.0471596129764959
"4498"	"Xpo5"	0.748251748251748	0.748251748251748	1	-0.0789440490738997
"4499"	"Polr1c"	0.943056943056943	0.943056943056943	1	-0.128471002931458
"4500"	"Yipf3"	0.27972027972028	0.27972027972028	1	0.0529188396521661
"4501"	"Lrrc73"	0.294705294705295	0.294705294705295	1	0.0526428023756635
"4502"	"Tjap1"	0.787212787212787	0.787212787212787	1	-0.0898603731634173
"4503"	"Abcc10"	0.0599400599400599	0.0599400599400599	1	0.178487826695074
"4504"	"Zfp318"	0.0839160839160839	0.0839160839160839	1	0.132351022765658
"4505"	"Cul9"	0.821178821178821	0.821178821178821	1	-0.0988238484088137
"4506"	"Srf"	0.000869991300086999	0.001998001998002	1	0.407363231343674
"4507"	"Klc4"	0.878121878121878	0.878121878121878	1	-0.126305229912689
"4508"	"Mrpl2"	0.965034965034965	0.965034965034965	1	-0.168901001834006
"4509"	"Rrp36"	0.451548451548452	0.451548451548452	1	0.00652451630580919
"4510"	"Klhdc3"	0.428571428571429	0.428571428571429	1	0.0113163629154881
"4511"	"Mea1"	0.27972027972028	0.27972027972028	1	0.0586058338507352
"4512"	"Ppp2r5d"	0.401598401598402	0.401598401598402	1	0.0145390277904239
"4513"	"Pex6"	0.8001998001998	0.8001998001998	1	-0.0946916348703626
"4514"	"Cnpy3"	0.383616383616384	0.383616383616384	1	0.0259078433094413
"4515"	"2310039H08Rik"	0.81018981018981	0.81018981018981	1	-0.0988238484088137
"4516"	"Rpl7l1"	0.362637362637363	0.362637362637363	1	0.0235684493051808
"4517"	"Gltscr1l"	0.484515484515485	0.484515484515485	1	-0.00133184584865262
"4518"	"Tbcc"	0.255744255744256	0.255744255744256	1	0.0585325750203279
"4519"	"Ubr2"	0.542457542457542	0.542457542457542	1	-0.0244858489303693
"4520"	"Mrps10"	0.505494505494505	0.505494505494505	1	-0.0223798138182669
"4521"	"1700001C19Rik"	0.308691308691309	0.308691308691309	1	0.110450183515733
"4522"	"Taf8"	0.752247752247752	0.752247752247752	1	-0.07856712758158
"4523"	"Ccnd3"	0.514485514485514	0.514485514485514	1	-0.0140454664766471
"4524"	"Bysl"	0.561438561438561	0.561438561438561	1	-0.0312640192713851
"4525"	"Med20"	0.738261738261738	0.738261738261738	1	-0.0816626235359146
"4526"	"Usp49"	0.118881118881119	0.118881118881119	1	0.127506180093426
"4527"	"Tomm6"	0.264735264735265	0.264735264735265	1	0.0685410329543656
"4528"	"Tomm6os"	0.103896103896104	0.103896103896104	1	0.159161115492317
"4529"	"Tfeb"	0.584415584415584	0.584415584415584	1	-0.0341869075021263
"4530"	"Foxp4"	0.941058941058941	0.941058941058941	1	-0.149718479063411
"4531"	"9830107B12Rik"	0.987012987012987	0.987012987012987	1	-0.199162473319343
"4532"	"A530064D06Rik"	0.796203796203796	0.796203796203796	1	-0.0877763809927886
"4533"	"Trem1"	0.783216783216783	0.783216783216783	1	-0.092805908129428
"4534"	"Trem3"	0.561438561438561	0.561438561438561	1	-0.0226135867587496
"4535"	"Treml4"	0.035964035964036	0.035964035964036	1	0.217307286751251
"4536"	"Treml2"	0.174825174825175	0.174825174825175	1	0.0984636791626076
"4537"	"B430306N03Rik"	0.968031968031968	0.968031968031968	1	-0.174560444252367
"4538"	"Nfya"	0.813186813186813	0.813186813186813	1	-0.0988238484088137
"4539"	"Oard1"	0.306693306693307	0.306693306693307	1	0.0415314033793809
"4540"	"Unc5cl"	0.0659340659340659	0.0659340659340659	1	0.242990403734613
"4541"	"Mocs1"	0.668331668331668	0.668331668331668	1	-0.0496363043803534
"4542"	"Rftn1"	0.111888111888112	0.111888111888112	1	0.133204190878639
"4543"	"Plcl2"	0.0729270729270729	0.0729270729270729	1	0.167004356246491
"4544"	"Tbc1d5"	0.237762237762238	0.237762237762238	1	0.0739323892968815
"4545"	"Satb1"	0.393606393606394	0.393606393606394	1	0.00688709720281003
"4546"	"Rab5a"	0.977022977022977	0.977022977022977	1	-0.185422185420391
"4547"	"Pp2d1"	0.683316683316683	0.683316683316683	1	-0.0567525532338913
"4548"	"Kat2b"	0.0729270729270729	0.0729270729270729	1	0.242990403734613
"4549"	"Sgol1"	0.146853146853147	0.146853146853147	1	0.118345346765568
"4550"	"Zfp119a"	0.695304695304695	0.695304695304695	1	-0.0631005138578035
"4551"	"Zfp959"	0.551448551448551	0.551448551448551	1	-0.0294339180362163
"4552"	"Zfp119b"	0.372627372627373	0.372627372627373	1	0.0290974874701494
"4553"	"Ebi3"	0.734265734265734	0.734265734265734	1	-0.0696010410757569
"4554"	"Gm16712"	0.873126873126873	0.873126873126873	1	-0.121949998169617
"4555"	"Ccdc94"	0.982017982017982	0.982017982017982	1	-0.182977900894301
"4556"	"Mpnd"	0.234765234765235	0.234765234765235	1	0.0679005317030338
"4557"	"Sh3gl1"	0.353646353646354	0.353646353646354	1	0.0257840586888541
"4558"	"Chaf1a"	0.154845154845155	0.154845154845155	1	0.115133852213363
"4559"	"Ubxn6"	0.482517482517482	0.482517482517482	1	-0.00532798959418919
"4560"	"Hdgfrp2"	0.124875124875125	0.124875124875125	1	0.117258179669745
"4561"	"Lrg1"	0.706293706293706	0.706293706293706	1	-0.0679785292926239
"4562"	"Mydgf"	0.022977022977023	0.022977022977023	1	0.23843901701025
"4563"	"Dpp9"	0.893106893106893	0.893106893106893	1	-0.0754229087629292
"4564"	"Fem1a"	0.0839160839160839	0.0839160839160839	1	0.15724936878655
"4565"	"Ticam1"	0.0789210789210789	0.0789210789210789	1	0.155409745735562
"4566"	"Plin3"	0.64035964035964	0.64035964035964	1	-0.0431266678560448
"4567"	"Uhrf1"	0.94005994005994	0.94005994005994	1	-0.128471002931458
"4568"	"Kdm4b"	0.387612387612388	0.387612387612388	1	0.0174789551419232
"4569"	"Safb2"	0.217782217782218	0.217782217782218	1	0.0799542830293579
"4570"	"Safb"	0.416583416583417	0.416583416583417	1	0.0151047574741449
"4571"	"2410015M20Rik"	0.778221778221778	0.778221778221778	1	-0.0831119094261612
"4572"	"Rpl36"	0.134865134865135	0.134865134865135	1	0.12163837897079
"4573"	"Lonp1"	0.845154845154845	0.845154845154845	1	-0.0809461539355106
"4574"	"Ranbp3"	0.648351648351648	0.648351648351648	1	-0.052771959049284
"4575"	"Vmac"	0.323676323676324	0.323676323676324	1	0.110450183515733
"4576"	"Ndufa11"	0.96003996003996	0.96003996003996	1	-0.155908930389226
"4577"	"Dus3l"	0.202797202797203	0.202797202797203	1	0.0630840555302029
"4578"	"Rfx2"	0.882117882117882	0.882117882117882	1	-0.118007301335231
"4579"	"Mllt1"	0.836163836163836	0.836163836163836	1	-0.12671289417205
"4580"	"Acer1"	0.263736263736264	0.263736263736264	1	0.0568825922591865
"4581"	"Clpp"	0.0899100899100899	0.0899100899100899	1	0.155647898272851
"4582"	"Alkbh7"	0.896103896103896	0.896103896103896	1	-0.145899034371292
"4583"	"Gtf2f1"	0.246753246753247	0.246753246753247	1	0.0703157132883711
"4584"	"Khsrp"	0.553446553446553	0.553446553446553	1	-0.026799402564334
"4585"	"Dennd1c"	0.994005994005994	0.994005994005994	1	-0.219123737657522
"4586"	"Tnfsf14"	0.308691308691309	0.308691308691309	1	0.0416824994881964
"4587"	"C3"	0.351648351648352	0.351648351648352	1	0.0306785491084504
"4588"	"Gpr108"	0.869130869130869	0.869130869130869	1	-0.118631179068909
"4589"	"Trip10"	0.112887112887113	0.112887112887113	1	0.147705833558552
"4590"	"Vav1"	0.004995004995005	0.004995004995005	1	0.322126183361987
"4591"	"Adgre1"	0.046953046953047	0.046953046953047	1	0.219792465844555
"4592"	"Fbxl17"	0.586413586413586	0.586413586413586	1	-0.0365725793845825
"4593"	"4930405O22Rik"	0.672327672327672	0.672327672327672	1	-0.0819656625037808
"4594"	"Fer"	0.0909090909090909	0.0909090909090909	1	0.156216389241269
"4595"	"Pja2"	0.966033966033966	0.966033966033966	1	-0.141787256622502
"4596"	"Man2a1"	0.6003996003996	0.6003996003996	1	-0.0379079998840009
"4597"	"Vapa"	0.932067932067932	0.932067932067932	1	-0.147054044094984
"4598"	"Rab31"	0.450549450549451	0.450549450549451	1	0.00336930868805486
"4599"	"Ppp4r1"	0.991008991008991	0.991008991008991	1	-0.213696657314309
"4600"	"Ralbp1"	0.793206793206793	0.793206793206793	1	-0.0928379602219867
"4601"	"Twsg1"	0.140859140859141	0.140859140859141	1	0.0898003566223738
"4602"	"Ankrd12"	0.511488511488511	0.511488511488511	1	-0.021432221171931
"4603"	"Ndufv2"	0.236763236763237	0.236763236763237	1	0.0795882728528001
"4604"	"Wash1"	0.719280719280719	0.719280719280719	1	-0.0738731074256181
"4605"	"Ddx11"	0.235764235764236	0.235764235764236	1	0.0713489442120001
"4606"	"Rab12"	0.889110889110889	0.889110889110889	1	-0.134154839654098
"4607"	"Zbtb14"	0.528471528471528	0.528471528471528	1	-0.0203692385187387
"4608"	"Dlgap1"	0.686313686313686	0.686313686313686	1	-0.0976612148981218
"4609"	"Tgif1"	0.017982017982018	0.017982017982018	1	0.298481507363618
"4610"	"Myl12b"	0.0619380619380619	0.0619380619380619	1	0.164262201230857
"4611"	"Myl12a"	0.042957042957043	0.042957042957043	1	0.212972217385791
"4612"	"Lpin2"	0.273726273726274	0.273726273726274	1	0.0646507847718177
"4613"	"Emilin2"	0.739260739260739	0.739260739260739	1	-0.082780605548464
"4614"	"Smchd1"	0.83016983016983	0.83016983016983	1	-0.0901474421658022
"4615"	"Ndc80"	0.402597402597403	0.402597402597403	1	0.0107914591649205
"4616"	"Spdya"	0.360639360639361	0.360639360639361	1	0.079059078727051
"4617"	"Trmt61b"	0.367632367632368	0.367632367632368	1	0.079059078727051
"4618"	"Wdr43"	0.300699300699301	0.300699300699301	1	0.0487246453096161
"4619"	"Ypel5"	0.051948051948052	0.051948051948052	1	0.181431740706662
"4620"	"Lbh"	0.348651348651349	0.348651348651349	1	0.022655408765872
"4621"	"Lclat1"	0.023976023976024	0.023976023976024	1	0.29586336691392
"4622"	"Ehd3"	0.622377622377622	0.622377622377622	1	-0.042971523218591
"4623"	"Xdh"	0.619380619380619	0.619380619380619	1	-0.038239002135204
"4624"	"Memo1"	0.250749250749251	0.250749250749251	1	0.0669636263906348
"4625"	"Dpy30"	0.0949050949050949	0.0949050949050949	1	0.142049980116464
"4626"	"Spast"	0.841158841158841	0.841158841158841	1	-0.110642125720515
"4627"	"Nlrc4"	0.844155844155844	0.844155844155844	1	-0.104802977039924
"4628"	"Yipf4"	0.503496503496504	0.503496503496504	1	-0.0114698852720633
"4629"	"Birc6"	0.935064935064935	0.935064935064935	1	-0.149679057417831
"4630"	"Ttc27"	0.443556443556444	0.443556443556444	1	0.00242541533241314
"4631"	"Ltbp1"	0.510489510489511	0.510489510489511	1	-0.00813843457484348
"4632"	"Rasgrp3"	0.74025974025974	0.74025974025974	1	-0.0626519245455986
"4633"	"Fam98a"	0.821178821178821	0.821178821178821	1	-0.0801966525101818
"4634"	"Fez2"	0.303696303696304	0.303696303696304	1	0.0505903772432962
"4635"	"Strn"	0.421578421578422	0.421578421578422	1	0.00499528971334755
"4636"	"Heatr5b"	0.0859140859140859	0.0859140859140859	1	0.152427289907455
"4637"	"Gpatch11"	0.838161838161838	0.838161838161838	1	-0.110373449392643
"4638"	"Gm6548"	0.437562437562438	0.437562437562438	1	-0.00116483399235101
"4639"	"Eif2ak2"	0.524475524475524	0.524475524475524	1	-0.0271612458079773
"4640"	"Cebpzos"	0.579420579420579	0.579420579420579	1	-0.0335734542816479
"4641"	"Cebpz"	0.121878121878122	0.121878121878122	1	0.126950275938716
"4642"	"Ndufaf7"	0.301698301698302	0.301698301698302	1	0.0479032488907972
"4643"	"Prkd3"	0.883116883116883	0.883116883116883	1	-0.124565245509654
"4644"	"Cdc42ep3"	0.581418581418581	0.581418581418581	1	-0.0248259662292175
"4645"	"Rmdn2"	0.288711288711289	0.288711288711289	1	0.110450183515733
"4646"	"Cyp1b1"	0.0559440559440559	0.0559440559440559	1	0.198939390844173
"4647"	"Atl2"	0.742257742257742	0.742257742257742	1	-0.0835571016239412
"4648"	"Hnrnpll"	0.788211788211788	0.788211788211788	1	-0.091101215741862
"4649"	"Galm"	0.128871128871129	0.128871128871129	1	0.128374567324294
"4650"	"Srsf7"	0.754245754245754	0.754245754245754	1	-0.0759502201815592
"4651"	"Gemin6"	0.706293706293706	0.706293706293706	1	-0.0976612148981218
"4652"	"Dhx57"	0.932067932067932	0.932067932067932	1	-0.157411082869138
"4653"	"Sos1"	0.947052947052947	0.947052947052947	1	-0.128471002931458
"4654"	"Cdkl4"	0.932067932067932	0.932067932067932	1	-0.128471002931458
"4655"	"Map4k3"	0.818181818181818	0.818181818181818	1	-0.0988238484088137
"4656"	"C230072F16Rik"	0.167832167832168	0.167832167832168	1	0.137190754261647
"4657"	"Thumpd2"	0.707292707292707	0.707292707292707	1	-0.0722719674904231
"4658"	"Pkdcc"	0.120879120879121	0.120879120879121	1	0.145910505591837
"4659"	"Eml4"	0.574425574425574	0.574425574425574	1	-0.0242172579949355
"4660"	"Cox7a2l"	0.656343656343656	0.656343656343656	1	-0.0482205735004411
"4661"	"Mta3"	0.051948051948052	0.051948051948052	1	0.170013330472665
"4662"	"Haao"	0.0909090909090909	0.0909090909090909	1	0.126924856116663
"4663"	"Zfp36l2"	0.976023976023976	0.976023976023976	1	-0.191244178066087
"4664"	"Thada"	0.896103896103896	0.896103896103896	1	-0.109848114441058
"4665"	"Dync2li1"	0.498501498501498	0.498501498501498	1	-0.00813843457484348
"4666"	"Lrpprc"	0.453546453546454	0.453546453546454	1	-0.00417131999778468
"4667"	"1110020A21Rik"	0.292707292707293	0.292707292707293	1	0.0505903772432962
"4668"	"Ppm1b"	0.044955044955045	0.044955044955045	1	0.178763828346387
"4669"	"Prepl"	0.141858141858142	0.141858141858142	1	0.127698394470341
"4670"	"Camkmt"	0.924075924075924	0.924075924075924	1	-0.149512632745813
"4671"	"Srbd1"	0.806193806193806	0.806193806193806	1	-0.0988238484088137
"4672"	"Prkce"	0.365634365634366	0.365634365634366	1	0.0212662606971512
"4673"	"Rhoq"	0.799200799200799	0.799200799200799	1	-0.0941410955634987
"4674"	"Pigf"	0.513486513486514	0.513486513486514	1	-0.0081305963426726
"4675"	"Cript"	0.99000999000999	0.99000999000999	1	-0.197993137001347
"4676"	"Socs5"	0.106893106893107	0.106893106893107	1	0.145910505591837
"4677"	"Mcfd2"	0.859140859140859	0.859140859140859	1	-0.111495678753272
"4678"	"4833418N02Rik"	0.747252747252747	0.747252747252747	1	-0.0831543775915501
"4679"	"Ttc7"	0.819180819180819	0.819180819180819	1	-0.103230702647436
"4680"	"Calm2"	0.310689310689311	0.310689310689311	1	0.0375221408633174
"4681"	"Epcam"	0.825174825174825	0.825174825174825	1	-0.0988238484088137
"4682"	"Msh2"	0.378621378621379	0.378621378621379	1	0.015920019202071
"4683"	"Msh6"	0.014985014985015	0.014985014985015	1	0.275756786580838
"4684"	"Fbxo11"	0.892107892107892	0.892107892107892	1	-0.129937600079349
"4685"	"Gm4832"	0.248751248751249	0.248751248751249	1	0.0708491232530993
"4686"	"Foxn2"	0.837162837162837	0.837162837162837	1	-0.103904098489615
"4687"	"Ppp1r21"	0.256743256743257	0.256743256743257	1	0.0624494766188478
"4688"	"Mettl4"	0.268731268731269	0.268731268731269	1	0.0567548419868183
"4689"	"2700099C18Rik"	0.2997002997003	0.2997002997003	1	0.110450183515733
"4690"	"Crem"	0.34965034965035	0.34965034965035	1	0.0401862924639055
"4691"	"Cul2"	0.143856143856144	0.143856143856144	1	0.121417927833221
"4692"	"Bambi"	0.328671328671329	0.328671328671329	1	0.079059078727051
"4693"	"Map3k8"	0.988011988011988	0.988011988011988	1	-0.188724163032399
"4694"	"4833419F23Rik"	0.592407592407592	0.592407592407592	1	-0.0416991110312327
"4695"	"Mtpap"	0.858141858141858	0.858141858141858	1	-0.099690944665639
"4696"	"Svil"	0.428571428571429	0.428571428571429	1	0.00545243727381172
"4697"	"Zeb1"	0.998001998001998	0.998001998001998	1	-0.21307770282377
"4698"	"Arhgap12"	0.965034965034965	0.965034965034965	1	-0.146751805708773
"4699"	"Kif5b"	0.701298701298701	0.701298701298701	1	-0.0666237297838843
"4700"	"Epc1"	0.417582417582418	0.417582417582418	1	0.0220305908692173
"4701"	"Mir1893"	0.58041958041958	0.58041958041958	1	-0.0390384651407345
"4702"	"Rab18"	0.778221778221778	0.778221778221778	1	-0.087394966196461
"4703"	"Mpp7"	0.0669330669330669	0.0669330669330669	1	0.176877165238076
"4704"	"Wac"	0.0559440559440559	0.0559440559440559	1	0.185204047167693
"4705"	"Ccny"	0.380619380619381	0.380619380619381	1	0.027137585614117
"4706"	"Colec12"	0.312687312687313	0.312687312687313	1	0.0499276513623543
"4707"	"Thoc1"	0.46953046953047	0.46953046953047	1	-0.00647902972535816
"4708"	"Usp14"	0.135864135864136	0.135864135864136	1	0.100277146964931
"4709"	"Rock1"	0.381618381618382	0.381618381618382	1	0.0215281328930386
"4710"	"Esco1"	0.568431568431568	0.568431568431568	1	-0.0253307517037447
"4711"	"Snrpd1"	0.485514485514486	0.485514485514486	1	0.000581316755345963
"4712"	"Mib1"	0.503496503496504	0.503496503496504	1	-0.00813843457484348
"4713"	"Rbbp8"	0.643356643356643	0.643356643356643	1	-0.0507891433907595
"4714"	"Tmem241"	0.851148851148851	0.851148851148851	1	-0.121055545546459
"4715"	"Riok3"	0.729270729270729	0.729270729270729	1	-0.059052526119937
"4716"	"3110002H16Rik"	0.042957042957043	0.042957042957043	1	0.203795332741979
"4717"	"Npc1"	0.032967032967033	0.032967032967033	1	0.224862698529399
"4718"	"Ttc39c"	0.140859140859141	0.140859140859141	1	0.121982806257434
"4719"	"Impact"	0.28971028971029	0.28971028971029	1	0.0554389616410438
"4720"	"Ss18"	0.001519984800152	0.001998001998002	1	0.37610264503072
"4721"	"Taf4b"	0.555444555444555	0.555444555444555	1	-0.00813843457484348
"4722"	"Kctd1"	0.343656343656344	0.343656343656344	1	0.079059078727051
"4723"	"Aqp4"	0.291708291708292	0.291708291708292	1	0.110450183515733
"4724"	"Dsc3"	0.216783216783217	0.216783216783217	1	0.130796269952842
"4725"	"B4galt6"	0.94005994005994	0.94005994005994	1	-0.128471002931458
"4726"	"Trappc8"	0.823176823176823	0.823176823176823	1	-0.0921204383523863
"4727"	"Rnf125"	0.977022977022977	0.977022977022977	1	-0.183031807595029
"4728"	"Rnf138"	0.608391608391608	0.608391608391608	1	-0.0416778583350747
"4729"	"Klhl14"	0.862137862137862	0.862137862137862	1	-0.139957859248914
"4730"	"4930426D05Rik"	0.834165834165834	0.834165834165834	1	-0.0988238484088137
"4731"	"Mapre2"	0.875124875124875	0.875124875124875	1	-0.114529740397317
"4732"	"Zfp397"	0.231768231768232	0.231768231768232	1	0.0796460736242366
"4733"	"Zfp35"	0.264735264735265	0.264735264735265	1	0.0254830484611792
"4734"	"Zfp191"	0.981018981018981	0.981018981018981	1	-0.168113027433989
"4735"	"Ino80c"	0.923076923076923	0.923076923076923	1	-0.141990381568136
"4736"	"Galnt1"	0.452547452547453	0.452547452547453	1	-0.00686647415340739
"4737"	"Rprd1a"	0.0579420579420579	0.0579420579420579	1	0.242990403734613
"4738"	"Slc39a6"	0.694305694305694	0.694305694305694	1	-0.0976612148981218
"4739"	"Elp2"	0.402597402597403	0.402597402597403	1	0.0200509920993093
"4740"	"Mocos"	0.753246753246753	0.753246753246753	1	-0.0789526392230633
"4741"	"Tpgs2"	0.0629370629370629	0.0629370629370629	1	0.220881200642606
"4742"	"AW554918"	0.769230769230769	0.769230769230769	1	-0.0905384755900578
